#Simulated random data file for batch processing
#timestamp: 2018-11-01 14:29:09

"varX","varY"
0.524081107694656,0.47304979711771
0.928524880670011,0.309552283957601
0.06056525465101,0.019136821385473
0.368740106467158,0.230584759730846
0.439059072406963,0.631812727311626
0.862419368000701,0.190962605876848
0.240683663403615,0.861417541978881
0.00308204907923937,0.752905086847022
0.506343031767756,0.555574603611603
0.394640429643914,0.69142453186214
0.441284232772887,0.365818879799917
0.414086687145755,0.013772314414382
0.65541540668346,0.603213941212744
0.552960491972044,0.186771326232702
0.240942400647327,0.662149563198909
0.800807499559596,0.373633721843362
0.899166590068489,0.35134167317301
0.709385331021622,0.267519881017506
0.377465216675773,0.2159588127397
0.62371401488781,0.0187572641298175
0.717533311340958,0.782685590209439
0.798312210245058,0.672196898376569
0.403937892988324,0.302345126401633
0.799072065157816,0.0988051996100694
0.126657000975683,0.0494685915764421
0.549237623577937,0.414144405862316
0.272488611051813,0.95140460296534
0.821302617667243,0.158795529510826
0.335760871181265,0.736426634481177
0.759111330378801,0.225728139514104
0.315914629260078,0.784584685694426
0.309198890579864,0.386072019347921
0.545141440583393,0.0235475746449083
0.0197298454586416,0.40301583497785
0.663696128642187,0.0212868633680046
0.154990944080055,0.539114306913689
0.913358583115041,0.37566781998612
0.111063816118985,0.335258548846468
0.195627809502184,0.122404588153586
0.95744346617721,0.218443472171202
0.754334667697549,0.005321079865098
0.321918672416359,0.830396914621815
0.711595626082271,0.139567362144589
0.757505068089813,0.813081754371524
0.218747593695298,0.398776466958225
0.778386187041178,0.817683289758861
0.166772036347538,0.519975104369223
0.294402604456991,0.811312583275139
0.143792155198753,0.358807148877531
0.124836504459381,0.223187980940565
0.435529619688168,0.25186942727305
0.744392341468483,0.117504482390359
0.362732931040227,0.158108813222498
0.299744913354516,0.585071221459657
0.741075728787109,0.706880495417863
0.988728883676231,0.159539811545983
0.85338844335638,0.00429526786319911
0.831809818744659,0.708707706537098
0.40159472473897,0.683059839997441
0.817889962345362,0.668580363038927
0.702991615980864,0.376818201504648
0.0326183645520359,0.179891529493034
0.673287698533386,0.358803868293762
0.624373972881585,0.451722117839381
0.573624151060358,0.905689558712766
0.716153878020123,0.685221547493711
0.235715344082564,0.56857390073128
0.650716394884512,0.472949351649731
0.247655626386404,0.997587585821748
0.553948094369844,0.932210559491068
0.146096396725625,0.472988919820637
0.826833687955514,0.373216515872627
0.112449788721278,0.637013533851132
0.00950794550590217,0.896239137975499
0.191391485976055,0.539228299865499
0.914163023233414,0.353352423524484
0.957902154885232,0.652855322463438
0.805935655487701,0.223922932753339
0.648361977189779,0.291702998569235
0.818978547584265,0.450867481529713
0.862153771100566,0.0184703946579248
0.240140951005742,0.855116513790563
0.258914455305785,0.179081197362393
0.339267937699333,0.581494800979272
0.264102119021118,0.924300046171993
0.988536208635196,0.158899797126651
0.335646334802732,0.220177976181731
0.851136642508209,0.0966489142738283
0.578331677010283,0.634366557700559
0.271822213893756,0.54096742789261
0.440810523927212,0.251895607216284
0.652322516543791,0.185160048073158
0.463226564694196,0.0992182535119355
0.894811219070107,0.822688639629632
0.833823657361791,0.107974751852453
0.199892645701766,0.144161053700373
0.916732381330803,0.150428561959416
0.820532580371946,0.161402156809345
0.382937394082546,0.883407740388066
