#Simulated random data file for batch processing
#timestamp: 2018-11-01 14:29:09

"varX","varY"
0.434900511754677,0.115711144870147
0.653098165988922,0.149551160633564
0.256200428586453,0.908538295887411
0.221842878730968,0.271654702490196
0.180810511112213,0.310429405188188
0.0594408460892737,0.122734787408262
0.92682625586167,0.313081620261073
0.619781852466986,0.660758485086262
0.455488327890635,0.260073810117319
0.431463713059202,0.0967254480347037
0.303501107497141,0.0694106568116695
0.105188154382631,0.38270483026281
0.58602130971849,0.470003922935575
0.204023874597624,0.191475427476689
0.562280837213621,0.594600494718179
0.907490518642589,0.692685120040551
0.148360330145806,0.942720163846388
0.989934156648815,0.175227740779519
0.50816387264058,0.704534487333149
0.51511272136122,0.844246165826917
0.553026431007311,0.290337165817618
0.687652476131916,0.161966121988371
0.522732552606612,0.664820641279221
0.365594626404345,0.46608025371097
0.251176850870252,0.466861162800342
0.176086503779516,0.0885638310573995
0.654924971517175,0.249377695610747
0.827087693847716,0.0110072118695825
0.194489778485149,0.77316176937893
0.517157962778583,0.774989675730467
0.31212798692286,0.311390322167426
0.188034128397703,0.412373402621597
0.0839219568297267,0.422373056178913
0.589244752423838,0.612086239969358
0.700435604900122,0.228901947382838
0.00790205015800893,0.850744837662205
0.753074585227296,0.0972392736002803
0.0622310622129589,0.812635156325996
0.782137504313141,0.674337745644152
0.779323562746868,0.439286436419934
0.235109532019123,0.410890777828172
0.446120111271739,0.75223923008889
0.351727076107636,0.713143209926784
0.707122137537226,0.237075577257201
0.272299124626443,0.226607313845307
0.960637398064137,0.0223337495699525
0.78569190367125,0.644952743779868
0.118902298854664,0.606837649364024
0.377682882361114,0.984940051566809
0.598040387034416,0.819262060569599
0.342837396776304,0.576962335035205
0.962887670844793,0.832041629590094
0.506225425982848,0.485937964636832
0.302105988608673,0.487879737047479
0.375392339890823,0.00976369553245604
0.600221608066931,0.74054639460519
0.532415649155155,0.211289196275175
0.136190100107342,0.0410130301024765
0.0850085006095469,0.720650642644614
0.551287691108882,0.139626242918894
0.36148347845301,0.738707291195169
0.981168808648363,0.421392745804042
0.0406198173295707,0.498499944573268
0.82458806084469,0.362822610419244
0.999095949344337,0.423373483354226
0.496864149346948,0.474666023859754
0.947237571701407,0.0790527476929128
0.464051028015092,0.287402590736747
0.821199650177732,0.207844635937363
0.158177979523316,0.886113895568997
0.902492269407958,0.0493032562080771
0.996118259849027,0.845683351624757
0.239256232976913,0.917728661559522
0.0320999110117555,0.318880669074133
0.875579789746553,0.493723426014185
0.446087716147304,0.0145480458159
0.19985315669328,0.829876975156367
0.0566794681362808,0.899992538616061
0.0658336272463202,0.474968246882781
0.82931014848873,0.0242081661708653
0.308068601880223,0.950867661740631
0.515544774010777,0.939085501478985
0.530788196949288,0.748527804156765
0.96894168923609,0.996730078011751
0.841939674923196,0.65705963363871
0.750884325010702,0.44147744984366
0.905175630934536,0.587895002216101
0.973653975641355,0.088154865661636
0.0181393718812615,0.468264416558668
0.268582684453577,0.40873348317109
0.810028348350897,0.772061862051487
0.354121235432103,0.568508964031935
0.570098295807838,0.757287002867088
0.715944184688851,0.893295752583072
