#Simulated random data file for batch processing
#timestamp: 2018-11-01 14:29:14

"varX","varY"
0.777881451416761,0.748825744027272
0.212042023660615,0.810104248579592
0.758543796604499,0.181067581521347
0.655628233449534,0.175290048355237
0.763576794648543,0.641653446014971
0.20295060868375,0.91323157120496
0.197868819581345,0.0482610892504454
0.606808835174888,0.477933453163132
0.446222685975954,0.457795780617744
0.350306452950463,0.635197938187048
0.668076849309728,0.288015852682292
0.285208829911426,0.331999531714246
0.711374623700976,0.461021886905655
0.459778992692009,0.460586296394467
0.573956788517535,0.99791528400965
0.508747778367251,0.752320439787582
0.218085724394768,0.752490576822311
0.29457171424292,0.871021590428427
0.585790931247175,0.29384965240024
0.105781749589369,0.0318570646923035
0.902316082036123,0.841935829026625
0.847122272476554,0.902598003391176
