#Simulated random data file for batch processing
#timestamp: 2018-11-01 14:29:14

"varX","varY"
0.854101488599554,0.900735489325598
0.525931827258319,0.763144594850019
0.767423926386982,0.808022139826789
0.229495243867859,0.096711550373584
0.30988181498833,0.187348757637665
0.847075092140585,0.140394441317767
0.815833258908242,0.229850015835837
0.825449350988492,0.9747663741
0.317456939257681,0.595685158856213
0.374177428428084,0.282135362969711
0.918669249862432,0.53393016778864
0.62845406960696,0.0693661572877318
0.556339788949117,0.948228647466749
0.173439994920045,0.00635956157930195
0.0579755052458495,0.266082784626633
0.019270429154858,0.0996625903062522
0.967914134496823,0.260271676350385
0.0432685175910592,0.784187097335234
0.221316603710875,0.806861887220293
0.21584986965172,0.269527997123078
0.568745529511943,0.949358082609251
0.654513052664697,0.694107276853174
0.517476206412539,0.679609574610367
0.493220534874126,0.336410910822451
0.180129871703684,0.181589720770717
0.860812866361812,0.76515824184753
0.515292418422177,0.198386641219258
0.365992961218581,0.00185490096919239
0.5074792210944,0.23864067485556
0.559653907781467,0.719850619556382
0.13389901490882,0.128983998671174
0.127552961697802,0.710822665132582
0.154834711691365,0.449389201356098
0.802513726754114,0.216153839603066
0.445548628456891,0.680978164775297
0.170753174694255,0.455563942436129
0.0483431986067444,0.654999175108969
0.316760508343577,0.287902030861005
0.281201425474137,0.199041432002559
0.342389611527324,0.4397717283573
0.580456208204851,0.821154979523271
0.0417987098917365,0.798054667422548
0.308044911595061,0.0700800935737789
0.749588112346828,0.964240337954834
0.250502293696627,0.980425214627758
0.502984096994624,0.224352646386251
0.943788893055171,0.622021306073293
0.768972363788635,0.481956555973738
0.753448282368481,0.114994962466881
0.503957679960877,0.186277259839699
0.47919149370864,0.297470822464675
0.161790966289118,0.132065389305353
0.980106485076249,0.234169699484482
0.195638988399878,0.98879872681573
0.526064990786836,0.355191260110587
0.817151637515053,0.596941347932443
0.112890889402479,0.803626166656613
0.79272156371735,0.095202335389331
0.214005244662985,0.156113741686568
0.124183131381869,0.968427650630474
0.9987523695454,0.0146778449416161
0.661184444790706,0.742499167332426
0.224336356855929,0.121366921113804
0.153869037050754,0.604542205808684
0.996890584938228,0.630975349340588
0.611080921953544,0.938961333362386
0.913225310621783,0.0715113847982138
0.576555989682674,0.462228319142014
0.145045684883371,0.217541225021705
0.136374784400687,0.224400338018313
0.275258924346417,0.529357802588493
0.82621062756516,0.894443152705207
0.868792625842616,0.734956271480769
0.282801909605041,0.948007328202948
0.594414707738906,0.11091976845637
0.428629749221727,0.84501243615523
0.101376264123246,0.699481480289251
0.244304669089615,0.965917407767847
0.626847078790888,0.858952453127131
0.696731831645593,0.693057841155678
0.156606250908226,0.839590885210782
