#Simulated random data file for batch processing
#timestamp: 2018-11-01 13:50:18

"varX","varY"
0.85364377964288,0.601791094755754
0.546025843592361,0.00720251188613474
0.487929610535502,0.43839827273041
0.127509633544832,0.334078518906608
0.106812279904261,0.116736850235611
0.514692277414724,0.279328937409446
0.651183037320152,0.256581064080819
0.632924056844786,0.389464491046965
0.698762476444244,0.169654992874712
0.378468466922641,0.440721814054996
0.26211145776324,0.577923412900418
0.793705172138289,0.84442932298407
0.546029469463974,0.750396081712097
0.473491799551994,0.962641458027065
0.71648227260448,0.0954276379197836
0.449622333049774,0.151627188781276
0.519954658579081,0.899617453571409
0.681255057221279,0.627766009885818
0.83913152012974,0.135392094496638
0.799867441877723,0.643307377817109
0.693372447276488,0.228055234067142
0.668797230813652,0.596901712473482
0.54709289688617,0.900472724344581
0.296296019107103,0.370199185563251
0.305374227231368,0.991957534337416
0.0912152163218707,0.174446713412181
0.329184742644429,0.265252711018547
0.0193979402538389,0.889650856377557
0.136824414134026,0.327131603145972
0.928644435713068,0.596366257639602
0.961614848813042,0.022599586751312
0.0418487607967108,0.230312579544261
0.74682535068132,0.398400041740388
0.520971512421966,0.542730445042253
0.746621205005795,0.182334150187671
0.383236807072535,0.303172958781943
0.0946199102327228,0.1148013449274
0.404600598150864,0.724360592663288
0.956056622322649,0.96191078517586
0.186624594265595,0.961845147423446
0.136423770338297,0.646241151960567
0.160542974481359,0.213888810947537
0.942377407336608,0.90651178942062
0.23546141362749,0.0672533086035401
0.59685591654852,0.129324241541326
0.133668489987031,0.761583461193368
0.156260500429198,0.558369755744934
0.429043187294155,0.534491815371439
0.694746976252645,0.983986826380715
0.908622258575633,0.342086111195385
0.317829361651093,0.541475313715637
0.443620923440903,0.678764818003401
0.804633601102978,0.377410096349195
0.416021968238056,0.58258640114218
0.612203726544976,0.0423070355318487
0.0576366875320673,0.459567656973377
0.347934864228591,0.813118728343397
0.98260933556594,0.476035777712241
0.743428188608959,0.0337367197498679
0.743557420093566,0.638727860758081
0.559853113489226,0.850770759629086
0.191310550784692,0.804808814544231
0.0571430176496506,0.816073568770662
0.908619661582634,0.199918296886608
0.845532032195479,0.775740983430296
0.770556290633976,0.930888153379783
0.642068170942366,0.760906925424933
0.301070090383291,0.0216463562101126
0.131629132432863,0.613172888988629
0.209718680474907,0.870534227928147
0.810057770228013,0.206257657846436
0.843289843760431,0.155735385138541
0.77680456195958,0.332866886397824
0.188348828349262,0.136905573541299
0.487962119746953,0.639348477125168
0.995654959930107,0.884467001073062
