#Simulated random data file for batch processing
#timestamp: 2018-11-01 13:50:23

"varX","varY"
0.8376132955309,0.894758259877563
0.762610164703801,0.0949565225746483
0.228782010497525,0.960185945034027
0.646154329879209,0.861051626037806
0.553554906509817,0.734955717576668
0.056913711130619,0.872692190576345
0.860403232974932,0.552930523408577
0.289620179217309,0.366992905037478
0.980394882848486,0.654622452100739
0.0807245683390647,0.193504689494148
0.892844112124294,0.206037618685514
0.797819432336837,0.611992443213239
0.579208676004782,0.0738031587097794
0.0167502975091338,0.157799712615088
0.471023065503687,0.104620809433982
0.478366499068215,0.379400730365887
0.96834701532498,0.179237234406173
0.570288483286276,0.863922070711851
0.0993365526665002,0.933459277031943
0.765334353083745,0.258295300649479
0.973869833629578,0.437622028170153
0.0877519573550671,0.814518953906372
0.595137975178659,0.759941917145625
0.635558522539213,0.214291678508744
0.761635329341516,0.648246839176863
0.649889456573874,0.57780536590144
0.989888390293345,0.787372073857114
0.28367141704075,0.783870430197567
0.409873455064371,0.696975644212216
0.718454173998907,0.989455222152174
0.0340107770171016,0.107180642196909
0.256716843228787,0.748192478902638
0.713583863340318,0.746155264787376
0.239327664952725,0.51347395661287
0.224156399257481,0.0465001068077981
0.597660323837772,0.625087644439191
0.879332028329372,0.242926817154512
0.291393731022254,0.138337840558961
0.907205938361585,0.237106736749411
0.730236217612401,0.966339024016634
0.815894015366212,0.605702020926401
0.985344511456788,0.689153176033869
0.244104810757563,0.889197551179677
0.953155090333894,0.0579294378403574
0.596820039441809,0.43007069057785
0.864975770004094,0.185656005516648
0.302928236313164,0.828761519631371
0.250916123390198,0.108110126806423
0.80620239675045,0.513124153483659
0.336167965317145,0.00242297351360321
0.634450316661969,0.929802302271128
0.133332486264408,0.373976746341214
0.916230468079448,0.164301635464653
0.787672095000744,0.109949934529141
0.816494521684945,0.860557966167107
0.332734643481672,0.10875951196067
0.872267703525722,0.994875063421205
0.877998845418915,0.888435463188216
0.138937336625531,0.834626210620627
0.847266309894621,0.420838471036404
0.899621435208246,0.71105530904606
0.766202342929319,0.299574929988012
0.910011830739677,0.772242192411795
0.678897577570751,0.481761352857575
0.289918484864756,0.634351359214634
0.331940062344074,0.837298440281302
0.0705197181086987,0.33638684079051
0.107197318226099,0.366799011593685
0.0568565963767469,0.896592594916001
0.756317604798824,0.121375102782622
0.613484537228942,0.886030642082915
0.755311190616339,0.639133217046037
0.850465997587889,0.00453016418032348
0.538965618237853,0.991382360691205
0.318039148347452,0.696918174391612
0.501100849127397,0.823309634113684
0.606057934230193,0.508247964084148
0.690463148988783,0.509276542346925
0.950290507636964,0.773545202799141
0.0555237422231585,0.649373012594879
0.372382113244385,0.0755361309275031
0.493690343573689,0.0105658613611013
0.195508061675355,0.930664122803137
0.790019350824878,0.19178999424912
0.0110081303864717,0.692659071879461
0.494627904845402,0.916921290103346
