#Simulated random data file for batch processing
#timestamp: 2018-11-01 14:29:08

"varX","varY"
0.332545707933605,0.596259904792532
0.37967447261326,0.630681275157258
0.295680842828006,0.546360179083422
0.851252203807235,0.691629265202209
0.520486682653427,0.690569579135627
0.338410288793966,0.929498438956216
0.68424611678347,0.461701601045206
0.507465963019058,0.0224431324750185
0.0858186481054872,0.647099872818217
0.490774720208719,0.388691820437089
0.528747608419508,0.133969554211944
0.348377920687199,0.773224313044921
0.541542612016201,0.0309782978147268
0.0308118383400142,0.849609860684723
0.553051161114126,0.52420471329242
0.951171746710315,0.867893284652382
0.922304109670222,0.23793158843182
0.301287040580064,0.0640456476248801
0.574267907999456,0.396212179679424
0.72838127380237,0.418394756270573
0.543024538084865,0.431937677785754
0.66785885556601,0.347115515964106
0.536475967848673,0.355435137171298
0.240485589019954,0.754484853707254
0.506556255510077,0.242134788073599
0.553754308260977,0.165422229561955
0.281716810772195,0.853390221018344
0.0346096730791032,0.25730501092039
0.236103557981551,0.40516458475031
0.56651979056187,0.891120404936373
0.349820439238101,0.613454938633367
0.606799250235781,0.812520277919248
0.623493796447292,0.657325760927051
0.714413891779259,0.573606112040579
0.655930519336835,0.825137758161873
0.311613382073119,0.697393767070025
0.808134394930676,0.569679371779785
0.689493366749957,0.603260353440419
0.30748979980126,0.529565234668553
0.0307299988344312,0.612724745180458
0.374185929773375,0.0259571932256222
0.896871534874663,0.291674383217469
0.658742890926078,0.440838176989928
0.254360795719549,0.748191364342347
0.941237875027582,0.915931152179837
0.417892209021375,0.10289343376644
0.446899042464793,0.142568040173501
0.7196044921875,0.271415195195004
0.999521841760725,0.612184037221596
0.374131688615307,0.89208163251169
0.433905342128128,0.902853560401127
0.137248779181391,0.0505859253462404
0.99309143028222,0.126963480608538
0.0929583082906902,0.452198087470606
0.952449834672734,0.336472029564902
0.981086807325482,0.284774527186528
0.0258701916318387,0.0678423861972988
0.578243952710181,0.0690173781476915
